STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WDF5,WSF5
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-05,8.9,3.20,0.0,57.7,66.6,48.7,290,41
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-06,8.1,4.71,0.0,68.1,76.9,59.3,210,41
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-07,7.4,3.47,0.0,76.6,86.1,67.2,20,47
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-08,7.2,2.32,0.0,73.3,82.5,64.0,90,32
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-09,7.6,1.17,0.0,65.9,76.1,55.6,10,38
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-10,9.6,5.65,0.0,55.6,63.6,47.6,200,56
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-11,8.7,2.74,0.0,40.5,49.8,31.2,200,58
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2019-12,8.9,8.11,8.0,34.8,42.3,27.2,290,45
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-01,8.7,1.27,3.7,36.3,44.7,27.9,200,54
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-02,8.1,3.21,0.0,36.3,44.4,28.3,210,60
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-03,10.3,4.91,0.4,43.7,52.8,34.5,20,44
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-04,11.4,5.45,1.2,45.5,53.7,37.3,180,56
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-05,10.1,2.98,0.0,58.0,68.2,47.9,340,49
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-06,7.8,2.61,0.0,69.9,80.1,59.8,210,37
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-07,8.1,1.67,0.0,77.6,86.5,68.7,300,39
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-08,8.3,1.71,0.0,75.6,84.9,66.3,190,59
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-09,7.8,1.20,0.0,66.0,75.7,56.3,190,56
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-10,7.4,5.67,1.6,55.3,64.3,46.4,310,48
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-11,8.1,5.98,0.0,48.3,59.0,37.6,150,58
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2020-12,8.7,8.07,8.4,36.0,44.1,27.8,360,46
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-01,8.9,2.04,5.0,32.2,39.3,25.1,110,49
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-02,9.2,3.49,16.2,32.5,39.0,26.0,20,42
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-03,10.1,3.67,0.0,41.2,51.8,30.6,290,50
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-04,9.8,3.26,0.0,50.5,60.5,40.6,260,47
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-05,8.9,4.65,0.0,59.9,70.1,49.7,350,36
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-06,8.1,2.86,0.0,72.0,82.0,62.0,300,32
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-07,7.2,7.12,0.0,72.9,80.7,65.1,350,33
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-08,7.2,4.84,0.0,75.6,83.4,67.7,60,47
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-09,8.3,5.19,0.0,68.3,76.6,60.0,20,40
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-10,8.5,5.56,0.0,59.8,67.8,51.7,20,61
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-11,7.4,2.30,0.0,44.1,54.1,34.1,250,56
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2021-12,7.6,1.72,2.6,39.9,47.2,32.6,310,50
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2022-01,9.6,2.92,27.1,27.6,37.0,18.3,20,66
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2022-02,9.6,5.82,10.4,33.9,44.1,23.6,220,62
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2022-03,9.8,3.55,3.4,42.1,51.9,32.4,200,47
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2022-04,10.7,3.57,0.0,50.5,59.8,41.2,140,50
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2022-05,9.6,1.51,0.0,61.6,70.9,52.3,30,42
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2022-06,7.8,5.00,0.0,68.4,77.9,59.0,320,35
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,2022-07,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-01,11.0,3.56,22.1,29.1,34.8,23.4,30,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-02,13.6,3.19,2.8,34.9,43.1,26.7,300,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-03,13.9,4.56,1.3,42.2,49.8,34.5,160,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-04,12.5,4.30,0.0,52.0,59.5,44.5,80,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-05,9.8,3.16,0.0,62.9,70.2,55.6,320,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-06,9.4,2.09,0.0,72.1,80.2,64.1,330,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-07,9.2,2.70,0.0,79.8,88.6,71.0,310,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-08,9.8,17.24,0.0,75.5,82.5,68.5,170,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-09,8.7,4.22,0.0,69.8,75.9,63.7,340,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-10,11.0,4.41,1.5,58.0,65.5,50.5,240,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-11,10.3,3.24,0.0,50.8,58.3,43.4,300,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2011-12,10.7,3.12,0.0,42.5,49.9,35.1,310,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-01,13.4,2.19,1.6,37.2,44.6,29.7,280,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-02,12.1,1.26,0.6,40.4,47.5,33.2,280,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-03,11.4,1.13,0.0,48.5,55.9,41.1,320,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-04,12.8,2.97,0.0,54.1,63.0,45.2,270,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-05,8.7,7.09,0.0,64.0,70.5,57.4,200,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-06,10.1,6.88,0.0,70.8,78.8,62.9,320,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-07,9.2,1.54,0.0,78.4,86.0,70.8,300,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-08,8.7,4.03,0.0,76.7,84.0,69.5,280,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-09,10.3,4.06,0.0,69.2,76.2,62.2,170,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-10,11.0,2.23,0.0,59.1,65.4,52.8,100,85
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-11,11.2,1.56,4.3,43.6,50.1,37.1,360,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2012-12,11.9,4.94,0.4,41.7,47.6,35.9,310,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-01,12.1,2.39,1.1,35.1,41.4,28.7,240,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-02,13.2,2.74,7.4,34.0,40.1,27.9,70,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-03,13.9,2.32,4.4,40.0,46.6,33.4,30,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-04,12.3,1.79,0.0,50.6,58.9,42.4,80,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-05,10.5,4.04,0.0,59.9,67.9,51.8,330,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-06,11.0,7.96,0.0,70.4,77.7,63.1,260,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-07,9.8,2.27,0.0,79.5,86.5,72.4,170,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-08,9.6,2.73,0.0,74.4,81.3,67.5,300,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-09,9.8,1.93,0.0,67.1,75.9,58.2,260,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-10,10.5,0.33,0.0,60.0,67.4,52.5,180,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-11,12.8,2.54,0.2,45.3,53.0,37.6,300,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2013-12,11.0,4.50,6.7,38.1,44.5,31.7,290,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-01,13.0,3.01,17.0,28.7,36.1,21.3,290,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-02,11.4,4.59,21.1,31.2,37.4,25.0,30,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-03,13.4,4.26,0.6,37.4,45.8,29.0,310,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-04,13.2,6.98,0.1,50.1,58.5,41.6,330,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-05,10.5,3.61,0.0,62.5,70.5,54.6,150,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-06,9.4,2.61,0.0,71.6,79.4,63.8,300,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-07,10.7,4.84,0.0,75.5,82.6,68.3,230,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-08,8.7,4.23,0.0,74.1,81.6,66.5,130,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-09,8.9,1.43,0.0,69.7,77.2,62.2,330,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-10,12.1,3.69,0.0,59.8,66.5,53.1,190,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-11,12.3,4.48,0.1,45.1,51.8,38.3,350,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2014-12,11.9,7.04,0.3,41.4,46.7,36.2,40,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-01,13.6,5.31,17.1,30.8,37.3,24.2,320,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-02,13.2,2.36,13.7,24.7,32.7,16.6,310,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-03,11.9,4.88,13.1,37.8,45.3,30.3,320,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-04,12.5,1.61,0.0,52.6,61.0,44.2,100,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-05,9.8,0.46,0.0,64.2,72.9,55.6,180,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-06,10.3,4.99,0.0,71.2,78.5,63.9,310,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-07,9.4,2.31,0.0,78.4,85.2,71.5,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-08,9.6,3.63,0.0,78.5,86.3,70.7,180,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-09,9.2,2.58,0.0,73.0,81.0,65.0,140,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-10,11.6,4.20,0.0,57.8,65.4,50.3,160,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-11,10.1,1.20,0.0,52.6,60.2,44.9,270,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2015-12,9.8,4.79,0.1,50.3,56.4,44.2,310,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-01,13.0,4.59,31.3,34.6,41.5,27.7,40,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-02,13.6,4.05,8.1,37.7,45.1,30.1,180,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-03,12.1,1.39,1.9,47.5,55.3,39.6,290,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-04,12.1,1.24,0.0,51.0,59.4,42.6,290,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-05,9.6,3.72,0.0,60.3,67.7,52.8,270,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-06,10.7,1.61,0.0,71.9,80.1,63.6,340,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-07,10.5,6.06,0.0,78.6,85.7,71.4,270,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-08,9.8,0.63,0.0,78.9,85.4,72.5,170,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-09,10.5,2.87,0.0,71.1,77.9,64.2,10,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-10,10.5,3.33,0.0,58.9,66.8,51.1,320,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-11,12.1,3.48,0.0,50.6,57.8,43.4,280,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2016-12,13.0,3.06,3.3,39.6,45.7,33.5,310,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-01,12.5,4.65,11.7,38.6,43.9,33.4,50,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-02,12.3,1.58,8.4,40.4,47.8,33.0,300,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-03,14.8,5.80,7.5,39.4,46.9,31.8,290,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-04,11.2,4.07,0.0,55.1,62.7,47.5,270,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-05,11.6,5.83,0.0,60.5,67.4,53.6,240,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-06,10.7,4.20,0.0,70.9,78.7,63.1,180,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-07,9.6,4.66,0.0,76.4,83.6,69.3,40,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-08,9.4,2.50,0.0,74.6,81.9,67.4,190,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-09,10.5,2.20,0.0,70.5,78.2,62.9,30,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-10,11.4,4.21,0.0,63.2,71.0,55.4,140,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-11,11.6,1.81,0.0,46.1,54.0,38.2,300,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2017-12,12.8,1.65,6.7,35.1,40.5,29.6,260,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-01,13.4,1.83,9.7,30.3,37.5,23.1,330,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-02,10.5,5.93,2.6,39.8,47.2,32.5,310,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-03,15.4,5.09,12.8,39.4,45.8,33.0,340,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-04,13.6,3.30,3.7,47.0,54.5,39.6,270,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-05,9.4,4.08,0.0,63.4,71.3,55.4,290,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-06,9.8,3.88,0.0,69.5,76.9,62.0,260,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-07,10.5,4.75,0.0,76.4,83.4,69.3,100,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-08,10.3,4.69,0.0,77.4,83.9,71.0,190,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-09,9.6,5.99,0.0,70.6,76.7,64.6,120,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-10,12.1,3.33,0.0,57.9,64.3,51.4,10,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-11,13.0,7.80,4.8,44.3,50.5,38.1,40,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2018-12,11.6,6.76,0.0,39.9,45.6,34.1,320,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-01,13.9,4.01,0.7,32.5,39.4,25.6,230,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-02,12.5,3.56,3.1,35.4,42.1,28.7,270,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-03,13.2,3.96,6.1,40.1,46.7,33.4,300,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-04,12.8,4.49,0.0,52.6,59.7,45.6,300,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-05,10.5,6.76,0.0,60.4,67.4,53.5,300,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-06,10.3,5.34,0.0,70.7,78.3,63.0,320,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-07,9.4,5.40,0.0,78.8,86.7,70.8,340,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-08,8.9,3.16,0.0,75.3,82.4,68.3,330,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-09,9.8,1.11,0.0,69.3,76.8,61.9,310,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-10,12.5,4.69,0.0,59.5,66.5,52.5,190,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-11,12.3,1.53,0.0,43.3,50.6,36.0,190,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2019-12,12.3,8.03,1.9,38.1,44.1,32.1,290,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-01,12.5,1.94,1.9,38.7,45.4,32.0,310,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-02,11.9,3.41,0.0,39.4,46.2,32.6,250,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-03,12.5,3.76,0.0,46.5,54.0,38.9,260,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-04,14.3,3.29,0.0,48.6,55.9,41.3,170,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-05,11.6,1.34,0.0,58.2,67.1,49.3,260,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-06,10.1,3.17,0.0,71.5,80.0,62.9,220,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-07,9.8,5.16,0.0,79.3,86.4,72.2,300,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-08,9.8,2.82,0.0,76.3,83.1,69.5,160,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-09,9.8,2.86,0.0,68.4,75.8,60.9,190,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-10,9.8,4.98,0.0,58.2,64.9,51.5,20,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-11,11.6,4.65,0.0,50.9,59.4,42.4,280,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2020-12,13.2,3.54,7.2,38.5,44.7,32.3,150,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-01,12.8,2.28,0.9,34.8,41.1,28.5,310,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-02,12.5,4.78,26.4,33.2,38.3,28.2,30,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-03,13.2,3.08,0.0,44.0,52.7,35.3,330,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-04,11.9,2.68,0.0,51.9,60.5,43.3,310,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-05,11.2,4.52,0.0,61.2,70.4,52.1,320,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-06,10.5,1.57,0.0,71.4,79.8,63.0,270,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-07,9.4,5.90,0.0,75.8,83.0,68.6,330,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-08,9.2,7.38,0.0,76.9,83.4,70.5,270,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-09,11.0,4.55,0.0,70.7,78.0,63.5,150,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-10,11.0,4.37,0.0,63.0,69.9,56.2,90,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-11,11.2,0.67,0.0,46.3,54.2,38.4,270,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2021-12,10.7,1.71,0.2,43.4,49.3,37.5,290,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2022-01,13.4,4.37,17.8,30.4,38.1,22.7,70,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2022-02,13.0,3.08,3.2,35.7,44.2,27.2,190,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2022-03,13.2,2.62,0.5,43.4,51.1,35.7,270,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2022-04,13.9,3.09,0.0,50.9,58.5,43.4,90,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2022-05,10.5,4.34,0.0,62.2,70.4,54.1,290,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,2022-06,10.7,3.25,0.0,70.3,78.1,62.5,330,44
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-01,8.9,2.63,4.4,40.2,48.5,31.8,270,41
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-02,8.9,4.25,1.2,50.0,60.5,39.5,210,45
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-03,9.2,9.06,0.0,55.8,65.2,46.3,260,55
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-04,8.9,3.06,0.0,65.3,76.4,54.2,270,47
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",33.62972,-84.44224,308.2,2011-05,7.2,2.93,0.0,70.9,81.5,60.2,300,37
